RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, dimensions=21, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
seed: -1
numGames: -1
numLines: 130
maxDropRem: 3
startingLines: 0
startingLevel: 18
averageAmount: 50
========
MoveEvaluatorGroup used: Edge

iteration,time_taken,train_score,eval_score,vector
42,16.251,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
43,14.650,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
44,14.176,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
45,15.703,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
46,15.361,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
47,16.380,470470.000,0.000,[-2.4968815264116913 11.844348999998873 0.2118705126646585 8.57701591691848 -6.343237247861673 7.228785618286191 12.424934351659832 -6.4206369159917775 2.6841401591161587 10.09617070259736 11.561128426658886 -9.353937502123184 -9.751588092364042 -11.943126744496713 -0.10963285620930757 0.8504123319089452 0.5718631716287528 5.766361766389985 0.1930816687150645 -2.2498798033994216 5.188742966457902]
48,15.816,470470.000,0.000,[-2.4968815264116913 11.844348999998873 0.2118705126646585 8.57701591691848 -6.343237247861673 7.228785618286191 12.424934351659832 -6.4206369159917775 2.6841401591161587 10.09617070259736 11.561128426658886 -9.353937502123184 -9.751588092364042 -11.943126744496713 -0.10963285620930757 0.8504123319089452 0.5718631716287528 5.766361766389985 0.1930816687150645 -2.2498798033994216 5.188742966457902]
49,14.977,470470.000,0.000,[-2.4968815264116913 11.844348999998873 0.2118705126646585 8.57701591691848 -6.343237247861673 7.228785618286191 12.424934351659832 -6.4206369159917775 2.6841401591161587 10.09617070259736 11.561128426658886 -9.353937502123184 -9.751588092364042 -11.943126744496713 -0.10963285620930757 0.8504123319089452 0.5718631716287528 5.766361766389985 0.1930816687150645 -2.2498798033994216 5.188742966457902]
50,14.684,470470.000,0.000,[-2.4968815264116913 11.844348999998873 0.2118705126646585 8.57701591691848 -6.343237247861673 7.228785618286191 12.424934351659832 -6.4206369159917775 2.6841401591161587 10.09617070259736 11.561128426658886 -9.353937502123184 -9.751588092364042 -11.943126744496713 -0.10963285620930757 0.8504123319089452 0.5718631716287528 5.766361766389985 0.1930816687150645 -2.2498798033994216 5.188742966457902]
51,16.187,470470.000,0.000,[-2.4968815264116913 11.844348999998873 0.2118705126646585 8.57701591691848 -6.343237247861673 7.228785618286191 12.424934351659832 -6.4206369159917775 2.6841401591161587 10.09617070259736 11.561128426658886 -9.353937502123184 -9.751588092364042 -11.943126744496713 -0.10963285620930757 0.8504123319089452 0.5718631716287528 5.766361766389985 0.1930816687150645 -2.2498798033994216 5.188742966457902]
52,13.613,470470.000,0.000,[-2.4968815264116913 11.844348999998873 0.2118705126646585 8.57701591691848 -6.343237247861673 7.228785618286191 12.424934351659832 -6.4206369159917775 2.6841401591161587 10.09617070259736 11.561128426658886 -9.353937502123184 -9.751588092364042 -11.943126744496713 -0.10963285620930757 0.8504123319089452 0.5718631716287528 5.766361766389985 0.1930816687150645 -2.2498798033994216 5.188742966457902]
53,14.944,470470.000,0.000,[-2.4968815264116913 11.844348999998873 0.2118705126646585 8.57701591691848 -6.343237247861673 7.228785618286191 12.424934351659832 -6.4206369159917775 2.6841401591161587 10.09617070259736 11.561128426658886 -9.353937502123184 -9.751588092364042 -11.943126744496713 -0.10963285620930757 0.8504123319089452 0.5718631716287528 5.766361766389985 0.1930816687150645 -2.2498798033994216 5.188742966457902]
54,17.175,470470.000,0.000,[-2.4968815264116913 11.844348999998873 0.2118705126646585 8.57701591691848 -6.343237247861673 7.228785618286191 12.424934351659832 -6.4206369159917775 2.6841401591161587 10.09617070259736 11.561128426658886 -9.353937502123184 -9.751588092364042 -11.943126744496713 -0.10963285620930757 0.8504123319089452 0.5718631716287528 5.766361766389985 0.1930816687150645 -2.2498798033994216 5.188742966457902]
55,15.274,470470.000,0.000,[-2.4968815264116913 11.844348999998873 0.2118705126646585 8.57701591691848 -6.343237247861673 7.228785618286191 12.424934351659832 -6.4206369159917775 2.6841401591161587 10.09617070259736 11.561128426658886 -9.353937502123184 -9.751588092364042 -11.943126744496713 -0.10963285620930757 0.8504123319089452 0.5718631716287528 5.766361766389985 0.1930816687150645 -2.2498798033994216 5.188742966457902]
56,13.494,470470.000,0.000,[-2.4968815264116913 11.844348999998873 0.2118705126646585 8.57701591691848 -6.343237247861673 7.228785618286191 12.424934351659832 -6.4206369159917775 2.6841401591161587 10.09617070259736 11.561128426658886 -9.353937502123184 -9.751588092364042 -11.943126744496713 -0.10963285620930757 0.8504123319089452 0.5718631716287528 5.766361766389985 0.1930816687150645 -2.2498798033994216 5.188742966457902]
57,15.130,470470.000,0.000,[-2.4968815264116913 11.844348999998873 0.2118705126646585 8.57701591691848 -6.343237247861673 7.228785618286191 12.424934351659832 -6.4206369159917775 2.6841401591161587 10.09617070259736 11.561128426658886 -9.353937502123184 -9.751588092364042 -11.943126744496713 -0.10963285620930757 0.8504123319089452 0.5718631716287528 5.766361766389985 0.1930816687150645 -2.2498798033994216 5.188742966457902]
58,14.391,470470.000,0.000,[-2.4968815264116913 11.844348999998873 0.2118705126646585 8.57701591691848 -6.343237247861673 7.228785618286191 12.424934351659832 -6.4206369159917775 2.6841401591161587 10.09617070259736 11.561128426658886 -9.353937502123184 -9.751588092364042 -11.943126744496713 -0.10963285620930757 0.8504123319089452 0.5718631716287528 5.766361766389985 0.1930816687150645 -2.2498798033994216 5.188742966457902]
59,13.801,470470.000,0.000,[-2.4968815264116913 11.844348999998873 0.2118705126646585 8.57701591691848 -6.343237247861673 7.228785618286191 12.424934351659832 -6.4206369159917775 2.6841401591161587 10.09617070259736 11.561128426658886 -9.353937502123184 -9.751588092364042 -11.943126744496713 -0.10963285620930757 0.8504123319089452 0.5718631716287528 5.766361766389985 0.1930816687150645 -2.2498798033994216 5.188742966457902]
60,15.532,471124.000,0.000,[-1.7162552767089 12.262847941508888 1.042813431363368 11.65924089731685 -4.25321956566613 4.599506948131561 14.302031600053748 -2.697781957388404 -0.5939883693855457 13.62117629011139 7.7622743704618244 -6.904572923023995 -6.032768369814008 -10.786747653348668 -2.1671917612609075 0.9110251343014513 0.49664808484709677 0.5361672481687361 0.7233678472918237 -1.1655856826127944 -1.8232072520838472]
61,14.219,471124.000,0.000,[-1.7162552767089 12.262847941508888 1.042813431363368 11.65924089731685 -4.25321956566613 4.599506948131561 14.302031600053748 -2.697781957388404 -0.5939883693855457 13.62117629011139 7.7622743704618244 -6.904572923023995 -6.032768369814008 -10.786747653348668 -2.1671917612609075 0.9110251343014513 0.49664808484709677 0.5361672481687361 0.7233678472918237 -1.1655856826127944 -1.8232072520838472]
62,14.205,477554.000,0.000,[-1.7149713092713752 11.862847941508889 -1.2311368656855741 13.509201055908893 -6.395847842172033 4.445813720656512 12.716700184460116 -1.6811618422396675 0.5839374123421135 12.482556717298966 10.00024229793745 -7.304572923023994 -5.030233729601893 -10.72480211545686 -5.511212995577484 1.0576161569049678 0.5768008684887578 -0.29419038468081693 -0.08367883655814468 -3.783505451089581 -6.668825557153818]
63,15.189,477554.000,0.000,[-1.7149713092713752 11.862847941508889 -1.2311368656855741 13.509201055908893 -6.395847842172033 4.445813720656512 12.716700184460116 -1.6811618422396675 0.5839374123421135 12.482556717298966 10.00024229793745 -7.304572923023994 -5.030233729601893 -10.72480211545686 -5.511212995577484 1.0576161569049678 0.5768008684887578 -0.29419038468081693 -0.08367883655814468 -3.783505451089581 -6.668825557153818]
64,14.740,477554.000,0.000,[-1.7149713092713752 11.862847941508889 -1.2311368656855741 13.509201055908893 -6.395847842172033 4.445813720656512 12.716700184460116 -1.6811618422396675 0.5839374123421135 12.482556717298966 10.00024229793745 -7.304572923023994 -5.030233729601893 -10.72480211545686 -5.511212995577484 1.0576161569049678 0.5768008684887578 -0.29419038468081693 -0.08367883655814468 -3.783505451089581 -6.668825557153818]
