RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=24, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: -1
numLines: 230
seed: -1
startingLevel: 19
startingLines: 130
========
MoveEvaluatorGroup used: BothLinearAdvVar

iteration,time_taken,train_score,eval_score,vector
41,9.721,365215.000,0.000,[-0.019363404815629703 16.55918953162476 7.180935013901858 9.31633081717227 4.17955616198898 10.857067515088026 12.682034247727245 -1.6675660320142107 13.012880172834723 0.24988075966878798 15.377038739109034 -5.79695210247978 -3.3983253469241426 -5.695570183962932 -15.59994434244206 2.9226832998424155 -3.0804539107424413 -1.8217588326599148 1.666073331009625 -2.817663442479792 1.15319286382315 2.6350793714480356 1.737558187106643 3.449851257626087]
42,8.581,365215.000,0.000,[-0.019363404815629703 16.55918953162476 7.180935013901858 9.31633081717227 4.17955616198898 10.857067515088026 12.682034247727245 -1.6675660320142107 13.012880172834723 0.24988075966878798 15.377038739109034 -5.79695210247978 -3.3983253469241426 -5.695570183962932 -15.59994434244206 2.9226832998424155 -3.0804539107424413 -1.8217588326599148 1.666073331009625 -2.817663442479792 1.15319286382315 2.6350793714480356 1.737558187106643 3.449851257626087]
43,8.726,365215.000,0.000,[-0.019363404815629703 16.55918953162476 7.180935013901858 9.31633081717227 4.17955616198898 10.857067515088026 12.682034247727245 -1.6675660320142107 13.012880172834723 0.24988075966878798 15.377038739109034 -5.79695210247978 -3.3983253469241426 -5.695570183962932 -15.59994434244206 2.9226832998424155 -3.0804539107424413 -1.8217588326599148 1.666073331009625 -2.817663442479792 1.15319286382315 2.6350793714480356 1.737558187106643 3.449851257626087]
44,8.621,365215.000,0.000,[-0.019363404815629703 16.55918953162476 7.180935013901858 9.31633081717227 4.17955616198898 10.857067515088026 12.682034247727245 -1.6675660320142107 13.012880172834723 0.24988075966878798 15.377038739109034 -5.79695210247978 -3.3983253469241426 -5.695570183962932 -15.59994434244206 2.9226832998424155 -3.0804539107424413 -1.8217588326599148 1.666073331009625 -2.817663442479792 1.15319286382315 2.6350793714480356 1.737558187106643 3.449851257626087]
45,9.706,365215.000,0.000,[-0.019363404815629703 16.55918953162476 7.180935013901858 9.31633081717227 4.17955616198898 10.857067515088026 12.682034247727245 -1.6675660320142107 13.012880172834723 0.24988075966878798 15.377038739109034 -5.79695210247978 -3.3983253469241426 -5.695570183962932 -15.59994434244206 2.9226832998424155 -3.0804539107424413 -1.8217588326599148 1.666073331009625 -2.817663442479792 1.15319286382315 2.6350793714480356 1.737558187106643 3.449851257626087]
46,9.323,368436.000,0.000,[0.6769669998038559 9.272521816112953 5.7375738693109515 13.912940282133658 3.5102733902757257 5.140842913913451 11.37670556230215 -3.234189716697238 6.83138965648976 3.2785565717541982 18.071391181727474 -1.273578008319293 2.893232513853482 -7.350686121575531 -12.650707624290508 1.0548823975071118 -3.3190289471414793 -3.557445681351789 2.954372645997066 -4.396490043210276 -1.3625560403918935 1.7496451756748903 -0.010813776886013038 3.1200223069377233]
47,7.131,368436.000,0.000,[0.6769669998038559 9.272521816112953 5.7375738693109515 13.912940282133658 3.5102733902757257 5.140842913913451 11.37670556230215 -3.234189716697238 6.83138965648976 3.2785565717541982 18.071391181727474 -1.273578008319293 2.893232513853482 -7.350686121575531 -12.650707624290508 1.0548823975071118 -3.3190289471414793 -3.557445681351789 2.954372645997066 -4.396490043210276 -1.3625560403918935 1.7496451756748903 -0.010813776886013038 3.1200223069377233]
48,8.909,368436.000,0.000,[0.6769669998038559 9.272521816112953 5.7375738693109515 13.912940282133658 3.5102733902757257 5.140842913913451 11.37670556230215 -3.234189716697238 6.83138965648976 3.2785565717541982 18.071391181727474 -1.273578008319293 2.893232513853482 -7.350686121575531 -12.650707624290508 1.0548823975071118 -3.3190289471414793 -3.557445681351789 2.954372645997066 -4.396490043210276 -1.3625560403918935 1.7496451756748903 -0.010813776886013038 3.1200223069377233]
49,9.703,368436.000,0.000,[0.6769669998038559 9.272521816112953 5.7375738693109515 13.912940282133658 3.5102733902757257 5.140842913913451 11.37670556230215 -3.234189716697238 6.83138965648976 3.2785565717541982 18.071391181727474 -1.273578008319293 2.893232513853482 -7.350686121575531 -12.650707624290508 1.0548823975071118 -3.3190289471414793 -3.557445681351789 2.954372645997066 -4.396490043210276 -1.3625560403918935 1.7496451756748903 -0.010813776886013038 3.1200223069377233]
50,8.149,368436.000,0.000,[0.6769669998038559 9.272521816112953 5.7375738693109515 13.912940282133658 3.5102733902757257 5.140842913913451 11.37670556230215 -3.234189716697238 6.83138965648976 3.2785565717541982 18.071391181727474 -1.273578008319293 2.893232513853482 -7.350686121575531 -12.650707624290508 1.0548823975071118 -3.3190289471414793 -3.557445681351789 2.954372645997066 -4.396490043210276 -1.3625560403918935 1.7496451756748903 -0.010813776886013038 3.1200223069377233]
