RunnerSettings(num_particles=72, num_neighbours=99, iterations=1200, dimensions=22, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: 100
numLines: 130
seed: -1
startingLevel: 18
startingLines: 0
========
MoveEvaluatorGroup used: WellLocationsNotBoth

iteration,time_taken,train_score,eval_score,vector
47,5.544,450554.000,0.000,[0.9401006416072217 24.775300785346804 11.680481267501808 7.001917640420135 19.775896343181767 24.831559711579132 8.245056842748607 -5.976063699413681 14.193947012935439 -10.026925839532137 22.34208775831266 -6.588153651447914 -4.702040349853106 -5.367027332027206 -34.958719292967814 3.6221139908210995 -0.5682952231808907 6.56360830157973 -5.317554595401799 -8.045481258542532 19.83095591801633 6.91036286879795]
48,5.360,450554.000,0.000,[0.9401006416072217 24.775300785346804 11.680481267501808 7.001917640420135 19.775896343181767 24.831559711579132 8.245056842748607 -5.976063699413681 14.193947012935439 -10.026925839532137 22.34208775831266 -6.588153651447914 -4.702040349853106 -5.367027332027206 -34.958719292967814 3.6221139908210995 -0.5682952231808907 6.56360830157973 -5.317554595401799 -8.045481258542532 19.83095591801633 6.91036286879795]
49,5.711,450554.000,0.000,[0.9401006416072217 24.775300785346804 11.680481267501808 7.001917640420135 19.775896343181767 24.831559711579132 8.245056842748607 -5.976063699413681 14.193947012935439 -10.026925839532137 22.34208775831266 -6.588153651447914 -4.702040349853106 -5.367027332027206 -34.958719292967814 3.6221139908210995 -0.5682952231808907 6.56360830157973 -5.317554595401799 -8.045481258542532 19.83095591801633 6.91036286879795]
50,5.519,450554.000,0.000,[0.9401006416072217 24.775300785346804 11.680481267501808 7.001917640420135 19.775896343181767 24.831559711579132 8.245056842748607 -5.976063699413681 14.193947012935439 -10.026925839532137 22.34208775831266 -6.588153651447914 -4.702040349853106 -5.367027332027206 -34.958719292967814 3.6221139908210995 -0.5682952231808907 6.56360830157973 -5.317554595401799 -8.045481258542532 19.83095591801633 6.91036286879795]
51,5.493,450554.000,0.000,[0.9401006416072217 24.775300785346804 11.680481267501808 7.001917640420135 19.775896343181767 24.831559711579132 8.245056842748607 -5.976063699413681 14.193947012935439 -10.026925839532137 22.34208775831266 -6.588153651447914 -4.702040349853106 -5.367027332027206 -34.958719292967814 3.6221139908210995 -0.5682952231808907 6.56360830157973 -5.317554595401799 -8.045481258542532 19.83095591801633 6.91036286879795]
52,5.488,450554.000,0.000,[0.9401006416072217 24.775300785346804 11.680481267501808 7.001917640420135 19.775896343181767 24.831559711579132 8.245056842748607 -5.976063699413681 14.193947012935439 -10.026925839532137 22.34208775831266 -6.588153651447914 -4.702040349853106 -5.367027332027206 -34.958719292967814 3.6221139908210995 -0.5682952231808907 6.56360830157973 -5.317554595401799 -8.045481258542532 19.83095591801633 6.91036286879795]
53,5.255,450554.000,0.000,[0.9401006416072217 24.775300785346804 11.680481267501808 7.001917640420135 19.775896343181767 24.831559711579132 8.245056842748607 -5.976063699413681 14.193947012935439 -10.026925839532137 22.34208775831266 -6.588153651447914 -4.702040349853106 -5.367027332027206 -34.958719292967814 3.6221139908210995 -0.5682952231808907 6.56360830157973 -5.317554595401799 -8.045481258542532 19.83095591801633 6.91036286879795]
54,5.299,450554.000,0.000,[0.9401006416072217 24.775300785346804 11.680481267501808 7.001917640420135 19.775896343181767 24.831559711579132 8.245056842748607 -5.976063699413681 14.193947012935439 -10.026925839532137 22.34208775831266 -6.588153651447914 -4.702040349853106 -5.367027332027206 -34.958719292967814 3.6221139908210995 -0.5682952231808907 6.56360830157973 -5.317554595401799 -8.045481258542532 19.83095591801633 6.91036286879795]
55,5.646,450554.000,0.000,[0.9401006416072217 24.775300785346804 11.680481267501808 7.001917640420135 19.775896343181767 24.831559711579132 8.245056842748607 -5.976063699413681 14.193947012935439 -10.026925839532137 22.34208775831266 -6.588153651447914 -4.702040349853106 -5.367027332027206 -34.958719292967814 3.6221139908210995 -0.5682952231808907 6.56360830157973 -5.317554595401799 -8.045481258542532 19.83095591801633 6.91036286879795]
56,5.411,450554.000,0.000,[0.9401006416072217 24.775300785346804 11.680481267501808 7.001917640420135 19.775896343181767 24.831559711579132 8.245056842748607 -5.976063699413681 14.193947012935439 -10.026925839532137 22.34208775831266 -6.588153651447914 -4.702040349853106 -5.367027332027206 -34.958719292967814 3.6221139908210995 -0.5682952231808907 6.56360830157973 -5.317554595401799 -8.045481258542532 19.83095591801633 6.91036286879795]
